"x","y","L1","L2","L3"
287713.097774265,8664202.48335216,67,25,44
287713.157628217,8664202.48335216,65,23,32
287713.217482168,8664202.48335216,51,25,34
287713.27733612,8664202.48335216,58,17,35
287713.337190071,8664202.48335216,60,18,31
287713.397044023,8664202.48335216,72,14,31
287713.456897975,8664202.48335216,85,9,33
287713.516751926,8664202.48335216,84,5,44
287713.576605878,8664202.48335216,88,12,22
287713.63645983,8664202.48335216,96,2,38
287705.376614506,8664202.42349821,66,37,44
287705.436468457,8664202.42349821,65,42,38
287705.496322409,8664202.42349821,66,40,44
287705.556176361,8664202.42349821,79,37,43
287705.616030312,8664202.42349821,73,47,46
287705.675884264,8664202.42349821,55,62,46
287705.735738216,8664202.42349821,54,53,58
287705.795592167,8664202.42349821,49,54,45
287705.855446119,8664202.42349821,48,46,43
287705.91530007,8664202.42349821,57,38,30
287705.975154022,8664202.42349821,55,35,34
287706.035007974,8664202.42349821,58,33,33
287706.094861925,8664202.42349821,54,35,30
287706.154715877,8664202.42349821,59,32,27
287706.214569829,8664202.42349821,57,31,43
287706.27442378,8664202.42349821,62,38,30
287706.334277732,8664202.42349821,65,41,31
287706.394131683,8664202.42349821,60,46,35
287706.453985635,8664202.42349821,62,45,36
287706.513839587,8664202.42349821,56,46,40
287706.573693538,8664202.42349821,56,41,44
287706.63354749,8664202.42349821,53,43,49
287706.693401442,8664202.42349821,57,36,42
287706.753255393,8664202.42349821,61,31,32
287706.813109345,8664202.42349821,56,32,35
287706.872963296,8664202.42349821,67,28,35
287706.932817248,8664202.42349821,80,21,36
287706.9926712,8664202.42349821,79,19,41
287707.052525151,8664202.42349821,79,16,46
287707.112379103,8664202.42349821,85,23,47
287707.172233055,8664202.42349821,88,25,40
287707.232087006,8664202.42349821,81,31,35
287707.291940958,8664202.42349821,70,31,52
287707.351794909,8664202.42349821,88,32,39
287707.411648861,8664202.42349821,104,29,38
287707.471502813,8664202.42349821,85,37,46
287707.531356764,8664202.42349821,83,24,56
287707.591210716,8664202.42349821,82,27,41
287707.651064668,8664202.42349821,76,27,29
287707.710918619,8664202.42349821,92,9,41
287707.770772571,8664202.42349821,93,17,40
287707.830626522,8664202.42349821,90,26,40
287707.890480474,8664202.42349821,96,24,43
287707.950334426,8664202.42349821,96,24,43
287708.010188377,8664202.42349821,91,28,42
287708.070042329,8664202.42349821,89,27,43
287708.12989628,8664202.42349821,88,32,43
287708.189750232,8664202.42349821,84,32,39
287708.249604184,8664202.42349821,83,31,34
287708.309458135,8664202.42349821,83,25,37
287708.369312087,8664202.42349821,81,20,40
287708.429166039,8664202.42349821,80,16,38
287708.48901999,8664202.42349821,80,11,35
287708.548873942,8664202.42349821,64,22,42
287708.608727893,8664202.42349821,95,11,48
287708.668581845,8664202.42349821,109,11,57
287708.728435797,8664202.42349821,98,27,50
287708.788289748,8664202.42349821,103,19,55
287708.8481437,8664202.42349821,111,10,57
287708.907997651,8664202.42349821,104,26,48
287708.967851603,8664202.42349821,109,32,50
287709.027705555,8664202.42349821,116,22,84
287709.087559506,8664202.42349821,106,43,56
287709.147413458,8664202.42349821,119,21,54
287709.20726741,8664202.42349821,105,24,49
287709.267121361,8664202.42349821,92,22,52
287709.326975313,8664202.42349821,106,13,48
287709.386829264,8664202.42349821,103,20,53
287709.446683216,8664202.42349821,113,23,56
287709.506537168,8664202.42349821,123,23,64
287709.566391119,8664202.42349821,131,28,65
287709.626245071,8664202.42349821,144,22,74
287709.686099023,8664202.42349821,132,33,77
287709.745952974,8664202.42349821,130,33,78
287709.805806926,8664202.42349821,116,45,59
287709.865660877,8664202.42349821,105,42,65
287709.925514829,8664202.42349821,105,35,69
287709.985368781,8664202.42349821,101,34,70
287710.045222732,8664202.42349821,83,46,52
287710.105076684,8664202.42349821,79,34,52
287710.164930636,8664202.42349821,75,21,46
287710.224784587,8664202.42349821,60,24,30
287710.284638539,8664202.42349821,56,16,30
287710.34449249,8664202.42349821,48,17,23
287710.404346442,8664202.42349821,61,6,29
287710.464200394,8664202.42349821,63,12,30
287710.524054345,8664202.42349821,69,14,37
287710.583908297,8664202.42349821,78,18,36
287710.643762249,8664202.42349821,63,22,35
287710.7036162,8664202.42349821,69,12,42
287710.763470152,8664202.42349821,61,14,31
287710.823324103,8664202.42349821,54,17,18
287710.883178055,8664202.42349821,62,7,25
287710.943032007,8664202.42349821,63,10,25
287711.002885958,8664202.42349821,75,6,30
287711.06273991,8664202.42349821,82,11,32
287711.122593862,8664202.42349821,90,10,48
287711.182447813,8664202.42349821,88,21,53
287711.242301765,8664202.42349821,98,27,63
287711.302155716,8664202.42349821,119,26,60
287711.362009668,8664202.42349821,127,29,62
287711.42186362,8664202.42349821,135,33,62
287711.481717571,8664202.42349821,117,43,70
287711.541571523,8664202.42349821,117,33,81
287711.601425475,8664202.42349821,111,39,57
287711.661279426,8664202.42349821,97,36,66
287711.721133378,8664202.42349821,85,40,46
287711.780987329,8664202.42349821,69,35,56
287711.840841281,8664202.42349821,71,33,40
287711.900695233,8664202.42349821,67,31,40
287711.960549184,8664202.42349821,65,28,41
287712.020403136,8664202.42349821,55,35,37
287712.080257087,8664202.42349821,63,36,33
287712.140111039,8664202.42349821,67,33,47
287712.199964991,8664202.42349821,63,40,37
287712.259818942,8664202.42349821,59,41,41
287712.319672894,8664202.42349821,57,41,45
287712.379526846,8664202.42349821,57,42,42
287712.439380797,8664202.42349821,61,43,37
287712.499234749,8664202.42349821,68,38,39
287712.5590887,8664202.42349821,64,35,44
287712.618942652,8664202.42349821,60,38,40
287712.678796604,8664202.42349821,62,35,46
287712.738650555,8664202.42349821,64,36,42
287712.798504507,8664202.42349821,63,35,44
287712.858358458,8664202.42349821,57,41,44
287712.91821241,8664202.42349821,55,47,40
287712.978066362,8664202.42349821,61,38,44
287713.037920313,8664202.42349821,62,35,42
287713.097774265,8664202.42349821,64,28,42
287713.157628217,8664202.42349821,59,25,28
287713.217482168,8664202.42349821,46,23,36
287713.27733612,8664202.42349821,52,22,25
287713.337190071,8664202.42349821,49,21,38
287713.397044023,8664202.42349821,59,21,35
287713.456897975,8664202.42349821,68,20,35
287713.516751926,8664202.42349821,70,22,37
287713.576605878,8664202.42349821,74,22,35
287713.63645983,8664202.42349821,87,21,32
287705.376614506,8664202.36364426,67,38,29
287705.436468457,8664202.36364426,69,35,43
287705.496322409,8664202.36364426,67,38,45
287705.556176361,8664202.36364426,67,39,48
287705.616030312,8664202.36364426,73,44,35
287705.675884264,8664202.36364426,67,49,47
287705.735738216,8664202.36364426,55,63,42
287705.795592167,8664202.36364426,60,55,42
287705.855446119,8664202.36364426,55,50,44
287705.91530007,8664202.36364426,56,43,38
287705.975154022,8664202.36364426,61,35,30
287706.035007974,8664202.36364426,54,37,32
287706.094861925,8664202.36364426,53,40,33
287706.154715877,8664202.36364426,55,36,35
287706.214569829,8664202.36364426,64,27,43
287706.27442378,8664202.36364426,65,33,42
287706.334277732,8664202.36364426,68,38,42
287706.394131683,8664202.36364426,74,39,44
287706.453985635,8664202.36364426,69,45,43
287706.513839587,8664202.36364426,68,46,46
287706.573693538,8664202.36364426,63,55,45
287706.63354749,8664202.36364426,55,52,48
287706.693401442,8664202.36364426,57,46,50
287706.753255393,8664202.36364426,63,37,48
287706.813109345,8664202.36364426,65,34,33
287706.872963296,8664202.36364426,72,18,50
287706.932817248,8664202.36364426,84,20,37
287706.9926712,8664202.36364426,85,17,47
287707.052525151,8664202.36364426,85,20,47
287707.112379103,8664202.36364426,89,28,53
287707.172233055,8664202.36364426,97,24,57
287707.232087006,8664202.36364426,85,31,51
287707.291940958,8664202.36364426,79,29,49
287707.351794909,8664202.36364426,95,18,50
287707.411648861,8664202.36364426,97,28,40
287707.471502813,8664202.36364426,86,39,41
287707.531356764,8664202.36364426,89,27,53
287707.591210716,8664202.36364426,88,37,39
287707.651064668,8664202.36364426,85,32,39
287707.710918619,8664202.36364426,98,25,36
287707.770772571,8664202.36364426,98,26,45
287707.830626522,8664202.36364426,104,26,53
287707.890480474,8664202.36364426,117,25,45
287707.950334426,8664202.36364426,117,25,45
287708.010188377,8664202.36364426,103,32,44
287708.070042329,8664202.36364426,94,32,44
287708.12989628,8664202.36364426,93,33,48
287708.189750232,8664202.36364426,90,32,46
287708.249604184,8664202.36364426,83,34,44
287708.309458135,8664202.36364426,82,25,47
287708.369312087,8664202.36364426,78,24,35
287708.429166039,8664202.36364426,70,21,35
287708.48901999,8664202.36364426,79,9,41
287708.548873942,8664202.36364426,76,17,38
287708.608727893,8664202.36364426,101,16,41
287708.668581845,8664202.36364426,114,17,51
287708.728435797,8664202.36364426,96,32,56
287708.788289748,8664202.36364426,98,22,62
287708.8481437,8664202.36364426,100,22,44
287708.907997651,8664202.36364426,89,26,49
287708.967851603,8664202.36364426,104,24,46
287709.027705555,8664202.36364426,116,21,54
287709.087559506,8664202.36364426,111,23,66
287709.147413458,8664202.36364426,100,18,52
287709.20726741,8664202.36364426,89,24,47
287709.267121361,8664202.36364426,84,19,48
287709.326975313,8664202.36364426,97,6,54
287709.386829264,8664202.36364426,93,19,47
287709.446683216,8664202.36364426,106,19,58
287709.506537168,8664202.36364426,122,21,57
287709.566391119,8664202.36364426,133,20,70
287709.626245071,8664202.36364426,142,22,80
287709.686099023,8664202.36364426,132,30,78
287709.745952974,8664202.36364426,127,35,72
287709.805806926,8664202.36364426,121,40,66
287709.865660877,8664202.36364426,120,36,65
287709.925514829,8664202.36364426,116,38,55
287709.985368781,8664202.36364426,111,33,63
287710.045222732,8664202.36364426,93,39,55
287710.105076684,8664202.36364426,88,30,46
287710.164930636,8664202.36364426,75,18,47
287710.224784587,8664202.36364426,60,23,31
287710.284638539,8664202.36364426,56,17,34
287710.34449249,8664202.36364426,52,19,20
287710.404346442,8664202.36364426,63,7,26
287710.464200394,8664202.36364426,61,12,30
287710.524054345,8664202.36364426,63,16,33
287710.583908297,8664202.36364426,68,16,36
287710.643762249,8664202.36364426,53,29,23
287710.7036162,8664202.36364426,62,21,21
287710.763470152,8664202.36364426,54,17,24
287710.823324103,8664202.36364426,47,18,19
287710.883178055,8664202.36364426,54,13,13
287710.943032007,8664202.36364426,51,12,24
287711.002885958,8664202.36364426,62,9,25
287711.06273991,8664202.36364426,64,14,35
287711.122593862,8664202.36364426,78,18,36
287711.182447813,8664202.36364426,98,20,48
287711.242301765,8664202.36364426,106,27,63
287711.302155716,8664202.36364426,126,26,66
287711.362009668,8664202.36364426,135,31,65
287711.42186362,8664202.36364426,145,26,83
287711.481717571,8664202.36364426,126,40,79
287711.541571523,8664202.36364426,121,33,86
287711.601425475,8664202.36364426,109,43,57
287711.661279426,8664202.36364426,102,30,59
287711.721133378,8664202.36364426,88,32,41
287711.780987329,8664202.36364426,67,34,46
287711.840841281,8664202.36364426,72,28,43
287711.900695233,8664202.36364426,74,27,37
287711.960549184,8664202.36364426,66,30,32
287712.020403136,8664202.36364426,54,34,37
287712.080257087,8664202.36364426,63,33,36
287712.140111039,8664202.36364426,70,25,53
287712.199964991,8664202.36364426,70,30,49
287712.259818942,8664202.36364426,72,31,47
287712.319672894,8664202.36364426,67,33,52
287712.379526846,8664202.36364426,61,36,55
287712.439380797,8664202.36364426,63,45,37
287712.499234749,8664202.36364426,69,38,42
287712.5590887,8664202.36364426,65,35,46
287712.618942652,8664202.36364426,60,35,49
287712.678796604,8664202.36364426,63,38,37
287712.738650555,8664202.36364426,63,37,39
287712.798504507,8664202.36364426,60,36,42
287712.858358458,8664202.36364426,56,40,39
287712.91821241,8664202.36364426,60,42,34
287712.978066362,8664202.36364426,70,38,29
287713.037920313,8664202.36364426,65,37,28
287713.097774265,8664202.36364426,66,24,43
287713.157628217,8664202.36364426,62,19,32
287713.217482168,8664202.36364426,61,17,34
287713.27733612,8664202.36364426,68,10,38
287713.337190071,8664202.36364426,68,15,37
287713.397044023,8664202.36364426,78,15,38
287713.456897975,8664202.36364426,86,18,38
287713.516751926,8664202.36364426,82,26,37
287713.576605878,8664202.36364426,81,30,38
287713.63645983,8664202.36364426,99,22,50
287705.376614506,8664202.30379032,67,39,27
287705.436468457,8664202.30379032,71,34,44
287705.496322409,8664202.30379032,70,44,30
287705.556176361,8664202.30379032,67,42,42
287705.616030312,8664202.30379032,71,44,37
287705.675884264,8664202.30379032,69,48,45
287705.735738216,8664202.30379032,57,61,40
287705.795592167,8664202.30379032,61,51,46
287705.855446119,8664202.30379032,57,47,41
287705.91530007,8664202.30379032,58,42,34
287705.975154022,8664202.30379032,62,30,38
287706.035007974,8664202.30379032,55,36,34
287706.094861925,8664202.30379032,57,37,35
287706.154715877,8664202.30379032,58,36,39
287706.214569829,8664202.30379032,67,32,41
287706.27442378,8664202.30379032,73,36,39
287706.334277732,8664202.30379032,78,35,50
287706.394131683,8664202.30379032,83,41,46
287706.453985635,8664202.30379032,75,50,47
287706.513839587,8664202.30379032,76,51,44
287706.573693538,8664202.30379032,73,51,60
287706.63354749,8664202.30379032,72,50,49
287706.693401442,8664202.30379032,73,45,49
287706.753255393,8664202.30379032,77,34,52
287706.813109345,8664202.30379032,78,28,47
287706.872963296,8664202.30379032,76,26,40
287706.932817248,8664202.30379032,89,11,52
287706.9926712,8664202.30379032,94,17,38
287707.052525151,8664202.30379032,92,16,50
287707.112379103,8664202.30379032,81,42,47
287707.172233055,8664202.30379032,92,38,50
287707.232087006,8664202.30379032,107,35,45
287707.291940958,8664202.30379032,88,41,50
287707.351794909,8664202.30379032,78,39,48
287707.411648861,8664202.30379032,86,33,42
287707.471502813,8664202.30379032,79,42,43
287707.531356764,8664202.30379032,78,49,42
287707.591210716,8664202.30379032,86,41,67
287707.651064668,8664202.30379032,87,38,65
287707.710918619,8664202.30379032,88,35,63
287707.770772571,8664202.30379032,93,29,67
287707.830626522,8664202.30379032,92,32,68
287707.890480474,8664202.30379032,98,34,63
287707.950334426,8664202.30379032,108,31,62
287708.010188377,8664202.30379032,108,31,62
287708.070042329,8664202.30379032,97,36,61
287708.12989628,8664202.30379032,96,33,65
287708.189750232,8664202.30379032,100,31,53
287708.249604184,8664202.30379032,99,32,48
287708.309458135,8664202.30379032,86,36,47
287708.369312087,8664202.30379032,84,28,46
287708.429166039,8664202.30379032,75,28,29
287708.48901999,8664202.30379032,78,17,28
287708.548873942,8664202.30379032,82,17,39
287708.608727893,8664202.30379032,107,15,50
287708.668581845,8664202.30379032,121,22,46
287708.728435797,8664202.30379032,100,38,53
287708.788289748,8664202.30379032,104,22,68
287708.8481437,8664202.30379032,104,19,52
287708.907997651,8664202.30379032,97,21,42
287708.967851603,8664202.30379032,104,12,46
287709.027705555,8664202.30379032,103,16,44
287709.087559506,8664202.30379032,100,20,47
287709.147413458,8664202.30379032,83,21,35
287709.20726741,8664202.30379032,78,20,40
287709.267121361,8664202.30379032,77,19,40
287709.326975313,8664202.30379032,84,15,38
287709.386829264,8664202.30379032,76,24,48
287709.446683216,8664202.30379032,93,26,54
